R0,tau,delay,p,q,prob_dieout,mean_R_inf
0.5,1.0,2.0,0.9,0.22,1.0,0.13248000000000001
0.5,1.0,2.0,0.84,0.44,1.0,0.11824
0.5,1.0,2.0,0.52,0.09,1.0,0.15408
0.5,1.0,2.0,0.28,0.31,1.0,0.12544
0.5,1.25,0.0,0.9,0.22,1.0,0.10863999999999999
0.5,1.25,0.0,0.84,0.44,1.0,0.10863999999999999
0.5,1.25,0.0,0.52,0.09,1.0,0.12976000000000001
0.5,1.25,0.0,0.28,0.31,1.0,0.11184
0.5,1.25,0.25,0.9,0.22,1.0,0.11744
0.5,1.25,0.25,0.84,0.44,1.0,0.1128
0.5,1.25,0.25,0.52,0.09,1.0,0.13536
0.5,1.25,0.25,0.28,0.31,1.0,0.11728
0.5,1.25,0.5,0.9,0.22,1.0,0.12224
0.5,1.25,0.5,0.84,0.44,1.0,0.11792
0.5,1.25,0.5,0.52,0.09,1.0,0.14352
0.5,1.25,0.5,0.28,0.31,1.0,0.12384
0.5,1.25,0.75,0.9,0.22,1.0,0.13136
0.5,1.25,0.75,0.84,0.44,1.0,0.12480000000000001
0.5,1.25,0.75,0.52,0.09,1.0,0.14848
0.5,1.25,0.75,0.28,0.31,1.0,0.12768000000000002
0.5,1.25,1.0,0.9,0.22,1.0,0.13536
0.5,1.25,1.0,0.84,0.44,1.0,0.13008
0.5,1.25,1.0,0.52,0.09,1.0,0.15616000000000002
0.5,1.25,1.0,0.28,0.31,1.0,0.13568000000000002
0.5,1.25,1.25,0.9,0.22,1.0,0.13968000000000003
0.5,1.25,1.25,0.84,0.44,1.0,0.1264
0.5,1.25,1.25,0.52,0.09,1.0,0.15152000000000002
0.5,1.25,1.25,0.28,0.31,1.0,0.13727999999999999
0.5,1.25,1.5,0.9,0.22,1.0,0.13968000000000003
0.5,1.25,1.5,0.84,0.44,1.0,0.1264
0.5,1.25,1.5,0.52,0.09,1.0,0.15152000000000002
0.5,1.25,1.5,0.28,0.31,1.0,0.13727999999999999
0.5,1.25,2.0,0.9,0.22,1.0,0.13968000000000003
0.5,1.25,2.0,0.84,0.44,1.0,0.1264
0.5,1.25,2.0,0.52,0.09,1.0,0.15152000000000002
0.5,1.25,2.0,0.28,0.31,1.0,0.13727999999999999
0.5,1.5,0.0,0.9,0.22,1.0,0.11888
0.5,1.5,0.0,0.84,0.44,1.0,0.11728
0.5,1.5,0.0,0.52,0.09,1.0,0.13376000000000002
0.5,1.5,0.0,0.28,0.31,1.0,0.11903999999999999
0.5,1.5,0.25,0.9,0.22,1.0,0.1288
0.5,1.5,0.25,0.84,0.44,1.0,0.12464
0.5,1.5,0.25,0.52,0.09,1.0,0.14096000000000003
0.5,1.5,0.25,0.28,0.31,1.0,0.12576
0.5,1.5,0.5,0.9,0.22,1.0,0.13408
0.5,1.5,0.5,0.84,0.44,1.0,0.12624000000000002
0.5,1.5,0.5,0.52,0.09,1.0,0.15184
0.5,1.5,0.5,0.28,0.31,1.0,0.13040000000000002
0.5,1.5,0.75,0.9,0.22,1.0,0.13360000000000002
0.5,1.5,0.75,0.84,0.44,1.0,0.12944
0.5,1.5,0.75,0.52,0.09,1.0,0.1544
0.5,1.5,0.75,0.28,0.31,1.0,0.13232000000000002
0.5,1.5,1.0,0.9,0.22,1.0,0.14128000000000002
0.5,1.5,1.0,0.84,0.44,1.0,0.13104000000000002
0.5,1.5,1.0,0.52,0.09,1.0,0.15456
0.5,1.5,1.0,0.28,0.31,1.0,0.13648000000000002
0.5,1.5,1.25,0.9,0.22,1.0,0.15360000000000001
0.5,1.5,1.25,0.84,0.44,1.0,0.13504000000000002
0.5,1.5,1.25,0.52,0.09,1.0,0.15680000000000002
0.5,1.5,1.25,0.28,0.31,1.0,0.1456
0.5,1.5,1.5,0.9,0.22,1.0,0.15024
0.5,1.5,1.5,0.84,0.44,1.0,0.13488
0.5,1.5,1.5,0.52,0.09,1.0,0.15248
