R0,tau,delay,p,q,prob_dieout,mean_R_inf
1.25,1.5,2.0,0.615,0.415,0.982,0.399992
1.25,2.0,0.0,0.945,0.25,0.932,0.38409799999999994
1.25,2.0,0.0,0.84,0.44,0.996,0.371502
1.25,2.0,0.0,0.275,0.47,0.974,0.394942
1.25,2.0,0.0,0.055,0.36,0.84,0.44711399999999996
1.25,2.0,0.0,0.5,0.305,0.904,0.416784
1.25,2.0,0.0,0.615,0.415,0.992,0.372216
1.25,2.0,0.25,0.945,0.25,0.476,0.5065759999999999
1.25,2.0,0.25,0.84,0.44,0.924,0.41914199999999996
1.25,2.0,0.25,0.275,0.47,0.944,0.41748
1.25,2.0,0.25,0.055,0.36,0.836,0.45133000000000006
1.25,2.0,0.25,0.5,0.305,0.696,0.46852600000000005
1.25,2.0,0.25,0.615,0.415,0.908,0.425322
1.25,2.0,0.5,0.945,0.25,0.256,0.55253
1.25,2.0,0.5,0.84,0.44,0.824,0.44460400000000005
1.25,2.0,0.5,0.275,0.47,0.912,0.432332
1.25,2.0,0.5,0.055,0.36,0.822,0.45284
1.25,2.0,0.5,0.5,0.305,0.494,0.495794
1.25,2.0,0.5,0.615,0.415,0.79,0.45261599999999996
1.25,2.0,0.75,0.945,0.25,0.178,0.57252
1.25,2.0,0.75,0.84,0.44,0.77,0.45667399999999997
1.25,2.0,0.75,0.275,0.47,0.876,0.438946
1.25,2.0,0.75,0.055,0.36,0.8,0.45449199999999995
1.25,2.0,0.75,0.5,0.305,0.418,0.5081600000000001
1.25,2.0,0.75,0.615,0.415,0.702,0.466534
1.25,2.0,1.0,0.945,0.25,0.142,0.5782
1.25,2.0,1.0,0.84,0.44,0.758,0.461006
1.25,2.0,1.0,0.275,0.47,0.868,0.44325600000000004
1.25,2.0,1.0,0.055,0.36,0.804,0.45563
1.25,2.0,1.0,0.5,0.305,0.382,0.5157959999999999
1.25,2.0,1.0,0.615,0.415,0.682,0.470092
1.25,2.0,1.25,0.945,0.25,0.164,0.572812
1.25,2.0,1.25,0.84,0.44,0.746,0.459718
1.25,2.0,1.25,0.275,0.47,0.84,0.447006
1.25,2.0,1.25,0.055,0.36,0.786,0.45726000000000006
1.25,2.0,1.25,0.5,0.305,0.35,0.5193779999999999
1.25,2.0,1.25,0.615,0.415,0.672,0.47110399999999997
1.25,2.0,1.5,0.945,0.25,0.172,0.557198
1.25,2.0,1.5,0.84,0.44,0.782,0.458552
1.25,2.0,1.5,0.275,0.47,0.854,0.44642600000000005
1.25,2.0,1.5,0.055,0.36,0.806,0.45609000000000005
1.25,2.0,1.5,0.5,0.305,0.39,0.5150640000000001
1.25,2.0,1.5,0.615,0.415,0.72,0.465206
1.25,2.0,2.0,0.945,0.25,0.312,0.525908
1.25,2.0,2.0,0.84,0.44,0.848,0.446156
1.25,2.0,2.0,0.275,0.47,0.896,0.438726
1.25,2.0,2.0,0.055,0.36,0.792,0.456424
1.25,2.0,2.0,0.5,0.305,0.506,0.49674
1.25,2.0,2.0,0.615,0.415,0.81,0.453762
