R0,tau,delay,p,q,prob_dieout,mean_R_inf
1.125,2.5,0.25,0.275,0.47,0.978,0.3935
1.125,2.5,0.5,0.275,0.47,0.97,0.405232
1.125,2.5,0.75,0.275,0.47,0.956,0.412998
1.125,2.5,1.0,0.275,0.47,0.95,0.416648
1.125,2.5,1.25,0.275,0.47,0.942,0.419226
1.125,2.5,1.5,0.275,0.47,0.95,0.420082
1.125,2.5,2.0,0.275,0.47,0.94,0.420742
1.25,2.5,0.0,0.275,0.47,0.83,0.446606
1.25,2.5,0.25,0.275,0.47,0.718,0.4670839999999999
1.25,2.5,0.5,0.275,0.47,0.644,0.47762
1.25,2.5,0.75,0.275,0.47,0.598,0.484574
1.25,2.5,1.0,0.275,0.47,0.574,0.48875
1.25,2.5,1.25,0.275,0.47,0.548,0.490334
1.25,2.5,1.5,0.275,0.47,0.56,0.491404
1.25,2.5,2.0,0.275,0.47,0.54,0.491654
1.3125,2.5,0.0,0.275,0.47,0.59,0.486652
1.3125,2.5,0.25,0.275,0.47,0.442,0.50573
1.3125,2.5,0.5,0.275,0.47,0.36,0.5179400000000001
1.3125,2.5,0.75,0.275,0.47,0.304,0.524364
1.3125,2.5,1.0,0.275,0.47,0.272,0.5277719999999999
1.3125,2.5,1.25,0.275,0.47,0.27,0.5296600000000001
1.3125,2.5,1.5,0.275,0.47,0.264,0.531926
1.3125,2.5,2.0,0.275,0.47,0.272,0.5307360000000001
1.375,2.5,0.0,0.275,0.47,0.35,0.522848
1.375,2.5,0.25,0.275,0.47,0.214,0.543286
1.375,2.5,0.5,0.275,0.47,0.162,0.552914
1.375,2.5,0.75,0.275,0.47,0.132,0.559104
1.375,2.5,1.0,0.275,0.47,0.118,0.5624819999999999
1.375,2.5,1.25,0.275,0.47,0.13,0.5642539999999999
1.375,2.5,1.5,0.275,0.47,0.09,0.566056
1.375,2.5,2.0,0.275,0.47,0.112,0.564258
1.4375,2.5,0.0,0.275,0.47,0.134,0.5574499999999999
1.4375,2.5,0.25,0.275,0.47,0.074,0.577568
1.4375,2.5,0.5,0.275,0.47,0.062,0.58649
1.4375,2.5,0.75,0.275,0.47,0.032,0.592532
1.4375,2.5,1.0,0.275,0.47,0.042,0.594884
1.4375,2.5,1.25,0.275,0.47,0.032,0.597032
1.4375,2.5,1.5,0.275,0.47,0.04,0.596992
1.4375,2.5,2.0,0.275,0.47,0.032,0.5991380000000001
1.5,2.5,0.0,0.275,0.47,0.048,0.591456
1.5,2.5,0.25,0.275,0.47,0.03,0.6095539999999999
1.5,2.5,0.5,0.275,0.47,0.014,0.6196280000000001
1.5,2.5,0.75,0.275,0.47,0.016,0.623842
1.5,2.5,1.0,0.275,0.47,0.01,0.626616
1.5,2.5,1.25,0.275,0.47,0.012,0.6280619999999999
1.5,2.5,1.5,0.275,0.47,0.008,0.6296320000000001
1.5,2.5,2.0,0.275,0.47,0.01,0.63044
1.75,2.5,0.0,0.275,0.47,0.0,0.715524
1.75,2.5,0.25,0.275,0.47,0.0,0.729826
1.75,2.5,0.5,0.275,0.47,0.0,0.737056
1.75,2.5,0.75,0.275,0.47,0.0,0.740084
1.75,2.5,1.0,0.275,0.47,0.0,0.7420059999999999
1.75,2.5,1.25,0.275,0.47,0.0,0.743346
1.75,2.5,1.5,0.275,0.47,0.0,0.7438140000000001
1.75,2.5,2.0,0.275,0.47,0.0,0.74522
1.125,3.0,0.0,0.275,0.47,0.952,0.4113719999999999
1.125,3.0,0.25,0.275,0.47,0.922,0.427358
1.125,3.0,0.5,0.275,0.47,0.902,0.43701
1.125,3.0,0.75,0.275,0.47,0.864,0.4426940000000001
1.125,3.0,1.0,0.275,0.47,0.864,0.446692
1.125,3.0,1.25,0.275,0.47,0.844,0.449038
1.125,3.0,1.5,0.275,0.47,0.832,0.449808
1.125,3.0,2.0,0.275,0.47,0.822,0.451522
1.25,3.0,0.0,0.275,0.47,0.574,0.48777
1.25,3.0,0.25,0.275,0.47,0.452,0.504602
1.25,3.0,0.5,0.275,0.47,0.396,0.514838
1.25,3.0,0.75,0.275,0.47,0.35,0.520228
1.25,3.0,1.0,0.275,0.47,0.338,0.5237820000000001
1.25,3.0,1.25,0.275,0.47,0.328,0.525636
1.25,3.0,1.5,0.275,0.47,0.32,0.5262760000000001
1.25,3.0,2.0,0.275,0.47,0.322,0.5266900000000001
1.3125,3.0,0.0,0.275,0.47,0.286,0.5305460000000001
1.3125,3.0,0.25,0.275,0.47,0.192,0.547652
1.3125,3.0,0.5,0.275,0.47,0.144,0.557556
1.3125,3.0,0.75,0.275,0.47,0.12,0.5635640000000001
1.3125,3.0,1.0,0.275,0.47,0.112,0.565304
1.3125,3.0,1.25,0.275,0.47,0.114,0.567922
1.3125,3.0,1.5,0.275,0.47,0.104,0.5682919999999999
1.3125,3.0,2.0,0.275,0.47,0.096,0.5707180000000001
1.375,3.0,0.0,0.275,0.47,0.12,0.5679379999999999
1.375,3.0,0.25,0.275,0.47,0.072,0.58436
1.375,3.0,0.5,0.275,0.47,0.052,0.59334
1.375,3.0,0.75,0.275,0.47,0.038,0.598876
1.375,3.0,1.0,0.275,0.47,0.046,0.601692
1.375,3.0,1.25,0.275,0.47,0.032,0.604584
1.375,3.0,1.5,0.275,0.47,0.04,0.60381
1.375,3.0,2.0,0.275,0.47,0.026,0.60525
1.4375,3.0,0.0,0.275,0.47,0.036,0.604088
1.4375,3.0,0.25,0.275,0.47,0.016,0.620504
1.4375,3.0,0.5,0.275,0.47,0.008,0.6295299999999999
1.4375,3.0,0.75,0.275,0.47,0.002,0.634102
1.4375,3.0,1.0,0.275,0.47,0.004,0.636892
1.4375,3.0,1.25,0.275,0.47,0.004,0.63825
1.4375,3.0,1.5,0.275,0.47,0.002,0.6387460000000001
1.4375,3.0,2.0,0.275,0.47,0.002,0.640144
1.5,3.0,0.0,0.275,0.47,0.006,0.639582
1.5,3.0,0.25,0.275,0.47,0.0,0.6540260000000001
1.5,3.0,0.5,0.275,0.47,0.002,0.66211
1.5,3.0,0.75,0.275,0.47,0.002,0.6665840000000001
1.5,3.0,1.0,0.275,0.47,0.0,0.668098
1.5,3.0,1.25,0.275,0.47,0.0,0.670452
1.5,3.0,1.5,0.275,0.47,0.0,0.6708160000000001
1.5,3.0,2.0,0.275,0.47,0.002,0.671706
1.75,3.0,0.0,0.275,0.47,0.0,0.75927
1.75,3.0,0.25,0.275,0.47,0.0,0.7702640000000001
1.75,3.0,0.5,0.275,0.47,0.0,0.775666
1.75,3.0,0.75,0.275,0.47,0.0,0.777686
1.75,3.0,1.0,0.275,0.47,0.0,0.780222
1.75,3.0,1.25,0.275,0.47,0.0,0.7804439999999999
1.75,3.0,1.5,0.275,0.47,0.0,0.780906
1.75,3.0,2.0,0.275,0.47,0.0,0.7810779999999999
1.125,3.5,0.0,0.275,0.47,0.866,0.442184
1.125,3.5,0.25,0.275,0.47,0.808,0.454918
1.125,3.5,0.5,0.275,0.47,0.762,0.46345
1.125,3.5,0.75,0.275,0.47,0.736,0.469034
1.125,3.5,1.0,0.275,0.47,0.694,0.471964
1.125,3.5,1.25,0.275,0.47,0.678,0.474696
1.125,3.5,1.5,0.275,0.47,0.68,0.476462
1.125,3.5,2.0,0.275,0.47,0.662,0.47658
1.25,3.5,0.0,0.275,0.47,0.356,0.5212019999999999
1.25,3.5,0.25,0.275,0.47,0.274,0.535806
1.25,3.5,0.5,0.275,0.47,0.22,0.544614
1.25,3.5,0.75,0.275,0.47,0.196,0.5496559999999999
1.25,3.5,1.0,0.275,0.47,0.174,0.5526939999999999
1.25,3.5,1.25,0.275,0.47,0.166,0.554594
1.25,3.5,1.5,0.275,0.47,0.162,0.5553920000000001
1.25,3.5,2.0,0.275,0.47,0.168,0.5558840000000002
1.3125,3.5,0.0,0.275,0.47,0.132,0.56528
1.3125,3.5,0.25,0.275,0.47,0.094,0.5794480000000001
1.3125,3.5,0.5,0.275,0.47,0.072,0.5884980000000001
1.3125,3.5,0.75,0.275,0.47,0.06,0.593406
1.3125,3.5,1.0,0.275,0.47,0.06,0.595952
1.3125,3.5,1.25,0.275,0.47,0.044,0.597354
1.3125,3.5,1.5,0.275,0.47,0.054,0.5990240000000001
1.3125,3.5,2.0,0.275,0.47,0.052,0.598284
1.375,3.5,0.0,0.275,0.47,0.044,0.604028
1.375,3.5,0.25,0.275,0.47,0.024,0.61783
1.375,3.5,0.5,0.275,0.47,0.018,0.625568
1.375,3.5,0.75,0.275,0.47,0.01,0.629868
1.375,3.5,1.0,0.275,0.47,0.012,0.632664
1.375,3.5,1.25,0.275,0.47,0.006,0.634216
1.375,3.5,1.5,0.275,0.47,0.006,0.635312
1.375,3.5,2.0,0.275,0.47,0.004,0.63635
1.4375,3.5,0.0,0.275,0.47,0.004,0.6407320000000001
1.4375,3.5,0.25,0.275,0.47,0.002,0.6548240000000001
1.4375,3.5,0.5,0.275,0.47,0.0,0.661564
1.4375,3.5,0.75,0.275,0.47,0.002,0.666276
1.4375,3.5,1.0,0.275,0.47,0.002,0.667856
1.4375,3.5,1.25,0.275,0.47,0.0,0.669208
1.4375,3.5,1.5,0.275,0.47,0.0,0.669272
1.4375,3.5,2.0,0.275,0.47,0.0,0.669744
1.5,3.5,0.0,0.275,0.47,0.0,0.6740060000000001
1.5,3.5,0.25,0.275,0.47,0.0,0.686918
1.5,3.5,0.5,0.275,0.47,0.0,0.6931959999999999
1.5,3.5,0.75,0.275,0.47,0.0,0.6964620000000001
1.5,3.5,1.0,0.275,0.47,0.0,0.699196
1.5,3.5,1.25,0.275,0.47,0.0,0.700528
1.5,3.5,1.5,0.275,0.47,0.0,0.700456
1.5,3.5,2.0,0.275,0.47,0.0,0.7012360000000001
1.75,3.5,0.0,0.275,0.47,0.0,0.7886
1.75,3.5,0.25,0.275,0.47,0.0,0.797192
1.75,3.5,0.5,0.275,0.47,0.0,0.801202
1.75,3.5,0.75,0.275,0.47,0.0,0.804076
1.75,3.5,1.0,0.275,0.47,0.0,0.804426
1.75,3.5,1.25,0.275,0.47,0.0,0.8052940000000001
1.75,3.5,1.5,0.275,0.47,0.0,0.8059359999999999
1.75,3.5,2.0,0.275,0.47,0.0,0.806594
1.125,4.0,0.0,0.275,0.47,0.738,0.46817
1.125,4.0,0.25,0.275,0.47,0.666,0.47815
1.125,4.0,0.5,0.275,0.47,0.608,0.484914
1.125,4.0,0.75,0.275,0.47,0.574,0.4895479999999999
1.125,4.0,1.0,0.275,0.47,0.554,0.4918079999999999
1.125,4.0,1.25,0.275,0.47,0.542,0.493884
1.125,4.0,1.5,0.275,0.47,0.528,0.49524
1.125,4.0,2.0,0.275,0.47,0.514,0.49581
1.25,4.0,0.0,0.275,0.47,0.196,0.549378
1.25,4.0,0.25,0.275,0.47,0.164,0.56042
1.25,4.0,0.5,0.275,0.47,0.138,0.56697
1.25,4.0,0.75,0.275,0.47,0.126,0.5718439999999999
1.25,4.0,1.0,0.275,0.47,0.114,0.57449
1.25,4.0,1.25,0.275,0.47,0.116,0.575762
1.25,4.0,1.5,0.275,0.47,0.116,0.577528
1.25,4.0,2.0,0.275,0.47,0.104,0.5778800000000001
1.3125,4.0,0.0,0.275,0.47,0.06,0.5936039999999999
1.3125,4.0,0.25,0.275,0.47,0.042,0.6052860000000001
1.3125,4.0,0.5,0.275,0.47,0.04,0.6129479999999999
1.3125,4.0,0.75,0.275,0.47,0.036,0.616488
1.3125,4.0,1.0,0.275,0.47,0.03,0.619328
1.3125,4.0,1.25,0.275,0.47,0.03,0.6207480000000001
1.3125,4.0,1.5,0.275,0.47,0.024,0.6217239999999999
1.3125,4.0,2.0,0.275,0.47,0.024,0.622738
1.375,4.0,0.0,0.275,0.47,0.014,0.630726
1.375,4.0,0.25,0.275,0.47,0.006,0.6423899999999999
1.375,4.0,0.5,0.275,0.47,0.004,0.6489839999999999
1.375,4.0,0.75,0.275,0.47,0.004,0.6530659999999999
1.375,4.0,1.0,0.275,0.47,0.004,0.655264
1.375,4.0,1.25,0.275,0.47,0.0,0.6568999999999999
1.375,4.0,1.5,0.275,0.47,0.004,0.6570239999999999
1.375,4.0,2.0,0.275,0.47,0.002,0.658394
1.4375,4.0,0.0,0.275,0.47,0.0,0.66752
1.4375,4.0,0.25,0.275,0.47,0.0,0.6784080000000001
1.4375,4.0,0.5,0.275,0.47,0.0,0.6848920000000001
1.4375,4.0,0.75,0.275,0.47,0.0,0.68844
1.4375,4.0,1.0,0.275,0.47,0.0,0.690102
1.4375,4.0,1.25,0.275,0.47,0.0,0.690966
1.4375,4.0,1.5,0.275,0.47,0.0,0.6917300000000001
1.4375,4.0,2.0,0.275,0.47,0.0,0.6919000000000001
1.5,4.0,0.0,0.275,0.47,0.0,0.699846
1.5,4.0,0.25,0.275,0.47,0.0,0.71027
1.5,4.0,0.5,0.275,0.47,0.0,0.716124
1.5,4.0,0.75,0.275,0.47,0.0,0.719076
1.5,4.0,1.0,0.275,0.47,0.0,0.720492
1.5,4.0,1.25,0.275,0.47,0.0,0.72097
1.5,4.0,1.5,0.275,0.47,0.0,0.721866
1.5,4.0,2.0,0.275,0.47,0.0,0.7221900000000001
1.75,4.0,0.0,0.275,0.47,0.0,0.8079700000000001
1.75,4.0,0.25,0.275,0.47,0.0,0.81436
1.75,4.0,0.5,0.275,0.47,0.0,0.8184260000000001
1.75,4.0,0.75,0.275,0.47,0.0,0.81998
1.75,4.0,1.0,0.275,0.47,0.0,0.821004
1.75,4.0,1.25,0.275,0.47,0.0,0.8215999999999999
1.75,4.0,1.5,0.275,0.47,0.0,0.8218179999999999
1.75,4.0,2.0,0.275,0.47,0.0,0.8215260000000001
1.125,4.5,0.0,0.275,0.47,0.568,0.48954
1.125,4.5,0.25,0.275,0.47,0.524,0.496798
1.125,4.5,0.5,0.275,0.47,0.474,0.501928
1.125,4.5,0.75,0.275,0.47,0.456,0.505482
1.125,4.5,1.0,0.275,0.47,0.412,0.507864
1.125,4.5,1.25,0.275,0.47,0.414,0.5090779999999999
1.125,4.5,1.5,0.275,0.47,0.392,0.510206
1.125,4.5,2.0,0.275,0.47,0.406,0.51149
1.25,4.5,0.0,0.275,0.47,0.12,0.572774
1.25,4.5,0.25,0.275,0.47,0.098,0.5809599999999999
1.25,4.5,0.5,0.275,0.47,0.078,0.5862200000000001
1.25,4.5,0.75,0.275,0.47,0.074,0.5905219999999999
1.25,4.5,1.0,0.275,0.47,0.064,0.592116
1.25,4.5,1.25,0.275,0.47,0.064,0.593766
1.25,4.5,1.5,0.275,0.47,0.066,0.5948779999999999
1.25,4.5,2.0,0.275,0.47,0.066,0.595464
1.3125,4.5,0.0,0.275,0.47,0.03,0.617218
1.3125,4.5,0.25,0.275,0.47,0.022,0.625602
1.3125,4.5,0.5,0.275,0.47,0.02,0.631504
1.3125,4.5,0.75,0.275,0.47,0.018,0.634682
1.3125,4.5,1.0,0.275,0.47,0.016,0.6374299999999999
1.3125,4.5,1.25,0.275,0.47,0.012,0.638694
1.3125,4.5,1.5,0.275,0.47,0.01,0.638846
1.3125,4.5,2.0,0.275,0.47,0.014,0.64001
1.375,4.5,0.0,0.275,0.47,0.002,0.65347
1.375,4.5,0.25,0.275,0.47,0.002,0.6618959999999999
1.375,4.5,0.5,0.275,0.47,0.002,0.667096
1.375,4.5,0.75,0.275,0.47,0.002,0.6698139999999999
1.375,4.5,1.0,0.275,0.47,0.002,0.672194
1.375,4.5,1.25,0.275,0.47,0.0,0.672774
1.375,4.5,1.5,0.275,0.47,0.002,0.674282
1.375,4.5,2.0,0.275,0.47,0.002,0.674902
1.4375,4.5,0.0,0.275,0.47,0.0,0.689764
1.4375,4.5,0.25,0.275,0.47,0.0,0.697656
1.4375,4.5,0.5,0.275,0.47,0.0,0.702528
1.4375,4.5,0.75,0.275,0.47,0.0,0.7055800000000001
1.4375,4.5,1.0,0.275,0.47,0.0,0.7067319999999999
1.4375,4.5,1.25,0.275,0.47,0.0,0.708502
1.4375,4.5,1.5,0.275,0.47,0.0,0.708722
1.4375,4.5,2.0,0.275,0.47,0.0,0.708846
1.5,4.5,0.0,0.275,0.47,0.0,0.719894
1.5,4.5,0.25,0.275,0.47,0.0,0.726954
1.5,4.5,0.5,0.275,0.47,0.0,0.7314039999999999
1.5,4.5,0.75,0.275,0.47,0.0,0.734168
1.5,4.5,1.0,0.275,0.47,0.0,0.73602
1.5,4.5,1.25,0.275,0.47,0.0,0.7363560000000001
1.5,4.5,1.5,0.275,0.47,0.0,0.736848
1.5,4.5,2.0,0.275,0.47,0.0,0.737344
1.75,4.5,0.0,0.275,0.47,0.0,0.8219120000000001
1.75,4.5,0.25,0.275,0.47,0.0,0.82591
1.75,4.5,0.5,0.275,0.47,0.0,0.828626
1.75,4.5,0.75,0.275,0.47,0.0,0.829828
1.75,4.5,1.0,0.275,0.47,0.0,0.831168
1.75,4.5,1.25,0.275,0.47,0.0,0.831412
1.75,4.5,1.5,0.275,0.47,0.0,0.8313659999999999
1.75,4.5,2.0,0.275,0.47,0.0,0.831758
1.125,5.0,0.0,0.275,0.47,0.436,0.506448
1.125,5.0,0.25,0.275,0.47,0.384,0.512164
1.125,5.0,0.5,0.275,0.47,0.358,0.516336
1.125,5.0,0.75,0.275,0.47,0.346,0.518554
1.125,5.0,1.0,0.275,0.47,0.338,0.5204139999999999
1.125,5.0,1.25,0.275,0.47,0.324,0.5219739999999999
1.125,5.0,1.5,0.275,0.47,0.312,0.522774
1.125,5.0,2.0,0.275,0.47,0.318,0.52426
1.25,5.0,0.0,0.275,0.47,0.072,0.590632
1.25,5.0,0.25,0.275,0.47,0.06,0.596406
1.25,5.0,0.5,0.275,0.47,0.042,0.6006379999999999
1.25,5.0,0.75,0.275,0.47,0.048,0.6031620000000001
1.25,5.0,1.0,0.275,0.47,0.046,0.60524
1.25,5.0,1.25,0.275,0.47,0.04,0.6064980000000001
1.25,5.0,1.5,0.275,0.47,0.036,0.607352
1.25,5.0,2.0,0.275,0.47,0.04,0.6082620000000001
1.3125,5.0,0.0,0.275,0.47,0.014,0.63566
1.3125,5.0,0.25,0.275,0.47,0.01,0.6417480000000001
1.3125,5.0,0.5,0.275,0.47,0.008,0.645476
1.3125,5.0,0.75,0.275,0.47,0.008,0.648162
1.3125,5.0,1.0,0.275,0.47,0.006,0.6501220000000001
1.3125,5.0,1.25,0.275,0.47,0.008,0.6513340000000001
1.3125,5.0,1.5,0.275,0.47,0.004,0.6515519999999999
1.3125,5.0,2.0,0.275,0.47,0.006,0.65228
1.375,5.0,0.0,0.275,0.47,0.002,0.6710699999999999
1.375,5.0,0.25,0.275,0.47,0.0,0.6767239999999999
1.375,5.0,0.5,0.275,0.47,0.0,0.680288
1.375,5.0,0.75,0.275,0.47,0.0,0.682898
1.375,5.0,1.0,0.275,0.47,0.0,0.6843539999999999
1.375,5.0,1.25,0.275,0.47,0.0,0.6855519999999999
1.375,5.0,1.5,0.275,0.47,0.0,0.6861220000000001
1.375,5.0,2.0,0.275,0.47,0.0,0.6868759999999999
1.4375,5.0,0.0,0.275,0.47,0.0,0.7067100000000001
1.4375,5.0,0.25,0.275,0.47,0.0,0.7118399999999999
1.4375,5.0,0.5,0.275,0.47,0.0,0.7149460000000001
1.4375,5.0,0.75,0.275,0.47,0.0,0.7176500000000001
1.4375,5.0,1.0,0.275,0.47,0.0,0.719248
1.4375,5.0,1.25,0.275,0.47,0.0,0.7198260000000001
1.4375,5.0,1.5,0.275,0.47,0.0,0.720446
1.4375,5.0,2.0,0.275,0.47,0.0,0.7210079999999999
1.5,5.0,0.0,0.275,0.47,0.0,0.73587
1.5,5.0,0.25,0.275,0.47,0.0,0.740342
1.5,5.0,0.5,0.275,0.47,0.0,0.7430740000000001
1.5,5.0,0.75,0.275,0.47,0.0,0.74521
1.5,5.0,1.0,0.275,0.47,0.0,0.746532
1.5,5.0,1.25,0.275,0.47,0.0,0.747758
1.5,5.0,1.5,0.275,0.47,0.0,0.7478619999999999
1.5,5.0,2.0,0.275,0.47,0.0,0.748484
1.75,5.0,0.0,0.275,0.47,0.0,0.831818
1.75,5.0,0.25,0.275,0.47,0.0,0.833952
1.75,5.0,0.5,0.275,0.47,0.0,0.8353799999999999
1.75,5.0,0.75,0.275,0.47,0.0,0.83675
1.75,5.0,1.0,0.275,0.47,0.0,0.837462
1.75,5.0,1.25,0.275,0.47,0.0,0.8379639999999999
1.75,5.0,1.5,0.275,0.47,0.0,0.8382539999999999
1.75,5.0,2.0,0.275,0.47,0.0,0.838296
1.125,5.5,0.0,0.275,0.47,0.342,0.519958
1.125,5.5,0.25,0.275,0.47,0.318,0.5244560000000001
1.125,5.5,0.5,0.275,0.47,0.298,0.527282
1.125,5.5,0.75,0.275,0.47,0.29,0.5291
1.125,5.5,1.0,0.275,0.47,0.286,0.530872
1.125,5.5,1.25,0.275,0.47,0.282,0.5317459999999999
1.125,5.5,1.5,0.275,0.47,0.28,0.532492
1.125,5.5,2.0,0.275,0.47,0.262,0.5332959999999999
1.25,5.5,0.0,0.275,0.47,0.046,0.6045139999999999
1.25,5.5,0.25,0.275,0.47,0.04,0.6085139999999999
1.25,5.5,0.5,0.275,0.47,0.036,0.6114200000000001
1.25,5.5,0.75,0.275,0.47,0.036,0.613824
1.25,5.5,1.0,0.275,0.47,0.032,0.6148579999999999
1.25,5.5,1.25,0.275,0.47,0.032,0.616042
1.25,5.5,1.5,0.275,0.47,0.03,0.6171279999999999
1.25,5.5,2.0,0.275,0.47,0.036,0.617306
1.3125,5.5,0.0,0.275,0.47,0.006,0.6498619999999999
1.3125,5.5,0.25,0.275,0.47,0.006,0.6540779999999999
1.3125,5.5,0.5,0.275,0.47,0.004,0.656982
1.3125,5.5,0.75,0.275,0.47,0.004,0.658998
1.3125,5.5,1.0,0.275,0.47,0.004,0.6603420000000001
1.3125,5.5,1.25,0.275,0.47,0.004,0.661008
1.3125,5.5,1.5,0.275,0.47,0.004,0.6616600000000001
1.3125,5.5,2.0,0.275,0.47,0.004,0.662802
1.375,5.5,0.0,0.275,0.47,0.0,0.6842919999999999
1.375,5.5,0.25,0.275,0.47,0.0,0.688232
1.375,5.5,0.5,0.275,0.47,0.0,0.690666
1.375,5.5,0.75,0.275,0.47,0.0,0.692396
1.375,5.5,1.0,0.275,0.47,0.0,0.6937660000000001
1.375,5.5,1.25,0.275,0.47,0.0,0.693898
1.375,5.5,1.5,0.275,0.47,0.0,0.694944
1.375,5.5,2.0,0.275,0.47,0.0,0.695472
1.4375,5.5,0.0,0.275,0.47,0.0,0.719566
1.4375,5.5,0.25,0.275,0.47,0.0,0.723116
1.4375,5.5,0.5,0.275,0.47,0.0,0.725138
1.4375,5.5,0.75,0.275,0.47,0.0,0.7267459999999999
1.4375,5.5,1.0,0.275,0.47,0.0,0.728122
1.4375,5.5,1.25,0.275,0.47,0.0,0.728778
1.4375,5.5,1.5,0.275,0.47,0.0,0.728618
1.4375,5.5,2.0,0.275,0.47,0.0,0.729472
1.5,5.5,0.0,0.275,0.47,0.0,0.747316
1.5,5.5,0.25,0.275,0.47,0.0,0.7502300000000001
1.5,5.5,0.5,0.275,0.47,0.0,0.751822
1.5,5.5,0.75,0.275,0.47,0.0,0.753396
1.5,5.5,1.0,0.275,0.47,0.0,0.754222
1.5,5.5,1.25,0.275,0.47,0.0,0.754952
1.5,5.5,1.5,0.275,0.47,0.0,0.7552380000000001
1.5,5.5,2.0,0.275,0.47,0.0,0.756242
1.75,5.5,0.0,0.275,0.47,0.0,0.838216
1.75,5.5,0.25,0.275,0.47,0.0,0.83933
1.75,5.5,0.5,0.275,0.47,0.0,0.840314
1.75,5.5,0.75,0.275,0.47,0.0,0.840858
1.75,5.5,1.0,0.275,0.47,0.0,0.841298
1.75,5.5,1.25,0.275,0.47,0.0,0.8416439999999998
1.75,5.5,1.5,0.275,0.47,0.0,0.841992
1.75,5.5,2.0,0.275,0.47,0.0,0.842106
1.125,6.0,0.0,0.275,0.47,0.29,0.5303439999999999
1.125,6.0,0.25,0.275,0.47,0.272,0.5335939999999999
1.125,6.0,0.5,0.275,0.47,0.262,0.535496
1.125,6.0,0.75,0.275,0.47,0.262,0.537162
1.125,6.0,1.0,0.275,0.47,0.246,0.538308
1.125,6.0,1.25,0.275,0.47,0.242,0.538716
1.125,6.0,1.5,0.275,0.47,0.25,0.5393519999999999
1.125,6.0,2.0,0.275,0.47,0.236,0.5402239999999999
1.25,6.0,0.0,0.275,0.47,0.034,0.6155440000000001
1.25,6.0,0.25,0.275,0.47,0.028,0.61881
1.25,6.0,0.5,0.275,0.47,0.03,0.620736
1.25,6.0,0.75,0.275,0.47,0.026,0.622562
1.25,6.0,1.0,0.275,0.47,0.026,0.623586
1.25,6.0,1.25,0.275,0.47,0.026,0.624306
1.25,6.0,1.5,0.275,0.47,0.026,0.62476
1.25,6.0,2.0,0.275,0.47,0.026,0.62567
1.3125,6.0,0.0,0.275,0.47,0.004,0.66074
1.3125,6.0,0.25,0.275,0.47,0.004,0.663916
1.3125,6.0,0.5,0.275,0.47,0.004,0.665982
1.3125,6.0,0.75,0.275,0.47,0.004,0.667074
1.3125,6.0,1.0,0.275,0.47,0.004,0.667976
1.3125,6.0,1.25,0.275,0.47,0.004,0.668922
1.3125,6.0,1.5,0.275,0.47,0.004,0.6692619999999999
1.3125,6.0,2.0,0.275,0.47,0.004,0.67031
1.375,6.0,0.0,0.275,0.47,0.0,0.6941099999999999
1.375,6.0,0.25,0.275,0.47,0.0,0.69663
1.375,6.0,0.5,0.275,0.47,0.0,0.698282
1.375,6.0,0.75,0.275,0.47,0.0,0.69954
1.375,6.0,1.0,0.275,0.47,0.0,0.700546
1.375,6.0,1.25,0.275,0.47,0.0,0.7010219999999999
1.375,6.0,1.5,0.275,0.47,0.0,0.7016720000000001
1.375,6.0,2.0,0.275,0.47,0.0,0.701838
1.4375,6.0,0.0,0.275,0.47,0.0,0.728712
1.4375,6.0,0.25,0.275,0.47,0.0,0.731186
1.4375,6.0,0.5,0.275,0.47,0.0,0.73245
1.4375,6.0,0.75,0.275,0.47,0.0,0.733442
1.4375,6.0,1.0,0.275,0.47,0.0,0.734368
1.4375,6.0,1.25,0.275,0.47,0.0,0.73505
1.4375,6.0,1.5,0.275,0.47,0.0,0.735628
1.4375,6.0,2.0,0.275,0.47,0.0,0.735738
1.5,6.0,0.0,0.275,0.47,0.0,0.7553600000000001
1.5,6.0,0.25,0.275,0.47,0.0,0.757466
1.5,6.0,0.5,0.275,0.47,0.0,0.7586759999999999
1.5,6.0,0.75,0.275,0.47,0.0,0.7593880000000001
1.5,6.0,1.0,0.275,0.47,0.0,0.760068
1.5,6.0,1.25,0.275,0.47,0.0,0.7607419999999999
1.5,6.0,1.5,0.275,0.47,0.0,0.760652
1.5,6.0,2.0,0.275,0.47,0.0,0.7613520000000001
1.75,6.0,0.0,0.275,0.47,0.0,0.8422
1.75,6.0,0.25,0.275,0.47,0.0,0.842926
1.75,6.0,0.5,0.275,0.47,0.0,0.843464
1.75,6.0,0.75,0.275,0.47,0.0,0.84389
1.75,6.0,1.0,0.275,0.47,0.0,0.8441
1.75,6.0,1.25,0.275,0.47,0.0,0.8443820000000001
1.75,6.0,1.5,0.275,0.47,0.0,0.844436
1.75,6.0,2.0,0.275,0.47,0.0,0.84456
1.125,2.5,0.0,0.5,0.305,0.968,0.380324
1.125,2.5,0.25,0.5,0.305,0.932,0.420118
1.125,2.5,0.5,0.5,0.305,0.848,0.442928
1.125,2.5,0.75,0.5,0.305,0.782,0.456348
1.125,2.5,1.0,0.5,0.305,0.736,0.464442
1.125,2.5,1.25,0.5,0.305,0.686,0.468518
1.125,2.5,1.5,0.5,0.305,0.67,0.471154
1.125,2.5,2.0,0.5,0.305,0.702,0.4679379999999999
1.25,2.5,0.0,0.5,0.305,0.698,0.460202
