p,q,tau,mean_r_inf
0.3684210526315789,0.10526315789473684,10,0.8093999999999999
0.3684210526315789,0.13157894736842105,10,0.7837
0.3684210526315789,0.15789473684210525,10,0.7896
0.3684210526315789,0.18421052631578946,10,0.7863
0.3684210526315789,0.21052631578947367,10,0.779
0.3684210526315789,0.23684210526315788,10,0.7651
0.3684210526315789,0.2631578947368421,10,0.7694
0.3684210526315789,0.2894736842105263,10,0.7394999999999998
0.3684210526315789,0.3157894736842105,10,0.7564
0.3684210526315789,0.3421052631578947,10,0.7486999999999999
0.3684210526315789,0.3684210526315789,10,0.7218000000000001
0.3684210526315789,0.39473684210526316,10,0.729
0.3684210526315789,0.42105263157894735,10,0.7227
0.3684210526315789,0.4473684210526315,10,0.7477
0.3684210526315789,0.47368421052631576,10,0.7489
0.3684210526315789,0.5,10,0.6902
0.42105263157894735,0.0,10,0.8341999999999998
0.42105263157894735,0.02631578947368421,10,0.8197000000000001
0.42105263157894735,0.05263157894736842,10,0.8196999999999999
0.42105263157894735,0.07894736842105263,10,0.7917
0.42105263157894735,0.10526315789473684,10,0.7664
0.42105263157894735,0.13157894736842105,10,0.8024999999999999
0.42105263157894735,0.15789473684210525,10,0.7699999999999999
0.42105263157894735,0.18421052631578946,10,0.7664
0.42105263157894735,0.21052631578947367,10,0.742
0.42105263157894735,0.23684210526315788,10,0.7711
0.42105263157894735,0.2631578947368421,10,0.7537
0.42105263157894735,0.2894736842105263,10,0.7543
0.42105263157894735,0.3157894736842105,10,0.7266
0.42105263157894735,0.3421052631578947,10,0.7402
0.42105263157894735,0.3684210526315789,10,0.7346
0.42105263157894735,0.39473684210526316,10,0.7064999999999999
0.42105263157894735,0.42105263157894735,10,0.7186999999999999
0.42105263157894735,0.4473684210526315,10,0.7185
0.42105263157894735,0.47368421052631576,10,0.7079
0.42105263157894735,0.5,10,0.7196
0.47368421052631576,0.0,10,0.8358000000000001
0.47368421052631576,0.02631578947368421,10,0.7988000000000001
0.47368421052631576,0.05263157894736842,10,0.8135
0.47368421052631576,0.07894736842105263,10,0.7951
0.47368421052631576,0.10526315789473684,10,0.7788999999999999
0.47368421052631576,0.13157894736842105,10,0.7766
0.47368421052631576,0.15789473684210525,10,0.7796000000000001
0.47368421052631576,0.18421052631578946,10,0.7562
0.47368421052631576,0.21052631578947367,10,0.7851
0.47368421052631576,0.23684210526315788,10,0.7664
0.47368421052631576,0.2631578947368421,10,0.7704
0.47368421052631576,0.2894736842105263,10,0.7152999999999999
0.47368421052631576,0.3157894736842105,10,0.7384999999999999
0.47368421052631576,0.3421052631578947,10,0.7038
0.47368421052631576,0.3684210526315789,10,0.7219999999999999
0.47368421052631576,0.39473684210526316,10,0.7020000000000001
0.47368421052631576,0.42105263157894735,10,0.6979
0.47368421052631576,0.4473684210526315,10,0.7153
0.47368421052631576,0.47368421052631576,10,0.7202999999999999
0.47368421052631576,0.5,10,0.7142999999999999
0.5263157894736842,0.0,10,0.8139999999999998
0.5263157894736842,0.02631578947368421,10,0.8157
0.5263157894736842,0.05263157894736842,10,0.7878000000000001
0.5263157894736842,0.07894736842105263,10,0.7930000000000001
0.5263157894736842,0.10526315789473684,10,0.8014000000000001
0.5263157894736842,0.13157894736842105,10,0.7809
0.5263157894736842,0.15789473684210525,10,0.7735
0.5263157894736842,0.18421052631578946,10,0.7842
0.5263157894736842,0.21052631578947367,10,0.7762
0.5263157894736842,0.23684210526315788,10,0.7727
0.5263157894736842,0.2631578947368421,10,0.756
0.5263157894736842,0.2894736842105263,10,0.7536999999999999
0.5263157894736842,0.3157894736842105,10,0.7311
0.5263157894736842,0.3421052631578947,10,0.7499
0.5263157894736842,0.3684210526315789,10,0.7225
0.5263157894736842,0.39473684210526316,10,0.6913
0.5263157894736842,0.42105263157894735,10,0.7375
0.5263157894736842,0.4473684210526315,10,0.6874
0.5263157894736842,0.47368421052631576,10,0.7061
0.5263157894736842,0.5,10,0.7158
0.5789473684210527,0.0,10,0.8394999999999999
0.5789473684210527,0.02631578947368421,10,0.8289
0.5789473684210527,0.05263157894736842,10,0.8240999999999999
0.5789473684210527,0.07894736842105263,10,0.7973999999999999
0.5789473684210527,0.10526315789473684,10,0.7991
0.5789473684210527,0.13157894736842105,10,0.7787000000000001
0.5789473684210527,0.15789473684210525,10,0.7574000000000001
0.5789473684210527,0.18421052631578946,10,0.7763
0.5789473684210527,0.21052631578947367,10,0.748
0.5789473684210527,0.23684210526315788,10,0.7355
0.5789473684210527,0.2631578947368421,10,0.7449
0.5789473684210527,0.2894736842105263,10,0.7367
0.5789473684210527,0.3157894736842105,10,0.7379
0.5789473684210527,0.3421052631578947,10,0.7506999999999999
0.5789473684210527,0.3684210526315789,10,0.7261
0.5789473684210527,0.39473684210526316,10,0.7156999999999999
0.5789473684210527,0.42105263157894735,10,0.7266999999999999
0.5789473684210527,0.4473684210526315,10,0.7271
0.5789473684210527,0.47368421052631576,10,0.7043999999999999
0.5789473684210527,0.5,10,0.6997000000000001
0.631578947368421,0.0,10,0.8387
0.631578947368421,0.02631578947368421,10,0.8112999999999999
0.631578947368421,0.05263157894736842,10,0.8156000000000001
0.631578947368421,0.07894736842105263,10,0.8045
0.631578947368421,0.10526315789473684,10,0.7939
0.631578947368421,0.13157894736842105,10,0.7725
0.631578947368421,0.15789473684210525,10,0.7876
0.631578947368421,0.18421052631578946,10,0.7826000000000001
0.631578947368421,0.21052631578947367,10,0.7333000000000001
0.631578947368421,0.23684210526315788,10,0.7491000000000001
0.631578947368421,0.2631578947368421,10,0.7373000000000001
0.631578947368421,0.2894736842105263,10,0.7356
0.631578947368421,0.3157894736842105,10,0.7110000000000001
0.631578947368421,0.3421052631578947,10,0.7093999999999999
0.631578947368421,0.3684210526315789,10,0.7079
0.631578947368421,0.39473684210526316,10,0.6930999999999999
0.631578947368421,0.42105263157894735,10,0.675
0.631578947368421,0.4473684210526315,10,0.6939
0.631578947368421,0.47368421052631576,10,0.6866
0.631578947368421,0.5,10,0.7263999999999999
0.6842105263157894,0.0,10,0.8211999999999999
0.6842105263157894,0.02631578947368421,10,0.7956000000000001
0.6842105263157894,0.05263157894736842,10,0.8226000000000001
0.6842105263157894,0.07894736842105263,10,0.8077
0.6842105263157894,0.10526315789473684,10,0.7907999999999998
0.6842105263157894,0.13157894736842105,10,0.7908000000000001
0.6842105263157894,0.15789473684210525,10,0.7817999999999998
0.6842105263157894,0.18421052631578946,10,0.7630000000000001
0.6842105263157894,0.21052631578947367,10,0.7643
0.6842105263157894,0.23684210526315788,10,0.7369000000000001
0.6842105263157894,0.2631578947368421,10,0.7261
0.6842105263157894,0.2894736842105263,10,0.7030000000000001
0.6842105263157894,0.3157894736842105,10,0.7219
0.6842105263157894,0.3421052631578947,10,0.7470999999999999
0.6842105263157894,0.3684210526315789,10,0.7211
0.6842105263157894,0.39473684210526316,10,0.7038
0.6842105263157894,0.42105263157894735,10,0.6996
0.6842105263157894,0.4473684210526315,10,0.694
0.6842105263157894,0.47368421052631576,10,0.7089000000000001
0.6842105263157894,0.5,10,0.7086
0.7368421052631579,0.0,10,0.8249000000000001
0.7368421052631579,0.02631578947368421,10,0.8272999999999999
0.7368421052631579,0.05263157894736842,10,0.8216000000000001
0.7368421052631579,0.07894736842105263,10,0.7902
0.7368421052631579,0.10526315789473684,10,0.8141999999999999
0.7368421052631579,0.13157894736842105,10,0.7931
0.7368421052631579,0.15789473684210525,10,0.7939999999999999
0.7368421052631579,0.18421052631578946,10,0.7476999999999999
0.7368421052631579,0.21052631578947367,10,0.77
0.7368421052631579,0.23684210526315788,10,0.7469
0.7368421052631579,0.2631578947368421,10,0.7333999999999999
0.7368421052631579,0.2894736842105263,10,0.7017
0.7368421052631579,0.3157894736842105,10,0.6944
0.7368421052631579,0.3421052631578947,10,0.7394
0.7368421052631579,0.3684210526315789,10,0.7125999999999999
0.7368421052631579,0.39473684210526316,10,0.7128000000000001
0.7368421052631579,0.42105263157894735,10,0.7083000000000002
0.7368421052631579,0.4473684210526315,10,0.7247999999999999
0.7368421052631579,0.47368421052631576,10,0.6928
0.7368421052631579,0.5,10,0.6850999999999999
0.7894736842105263,0.0,10,0.8139
0.7894736842105263,0.02631578947368421,10,0.8145000000000001
0.7894736842105263,0.05263157894736842,10,0.8238
0.7894736842105263,0.07894736842105263,10,0.8024000000000001
0.7894736842105263,0.10526315789473684,10,0.7895000000000001
0.7894736842105263,0.13157894736842105,10,0.7954
0.7894736842105263,0.15789473684210525,10,0.7591
0.7894736842105263,0.18421052631578946,10,0.7771
0.7894736842105263,0.21052631578947367,10,0.7678
0.7894736842105263,0.23684210526315788,10,0.7313
0.7894736842105263,0.2631578947368421,10,0.7357000000000001
0.7894736842105263,0.2894736842105263,10,0.7274
0.7894736842105263,0.3157894736842105,10,0.7174
0.7894736842105263,0.3421052631578947,10,0.7036000000000001
0.7894736842105263,0.3684210526315789,10,0.7126
0.7894736842105263,0.39473684210526316,10,0.6969
0.7894736842105263,0.42105263157894735,10,0.7186999999999999
0.7894736842105263,0.4473684210526315,10,0.7026999999999999
0.7894736842105263,0.47368421052631576,10,0.6904
0.7894736842105263,0.5,10,0.6747000000000001
0.8421052631578947,0.0,10,0.8234999999999999
0.8421052631578947,0.02631578947368421,10,0.8292999999999999
0.8421052631578947,0.05263157894736842,10,0.8048
0.8421052631578947,0.07894736842105263,10,0.7953
0.8421052631578947,0.10526315789473684,10,0.7939
0.8421052631578947,0.13157894736842105,10,0.7969
0.8421052631578947,0.15789473684210525,10,0.7642
0.8421052631578947,0.18421052631578946,10,0.7974
0.8421052631578947,0.21052631578947367,10,0.7404
0.8421052631578947,0.23684210526315788,10,0.7399
0.8421052631578947,0.2631578947368421,10,0.7027
0.8421052631578947,0.2894736842105263,10,0.7456
0.8421052631578947,0.3157894736842105,10,0.6964
0.8421052631578947,0.3421052631578947,10,0.7056
0.8421052631578947,0.3684210526315789,10,0.7010000000000001
0.8421052631578947,0.39473684210526316,10,0.6706
0.8421052631578947,0.42105263157894735,10,0.6914
0.8421052631578947,0.4473684210526315,10,0.6939
0.8421052631578947,0.47368421052631576,10,0.6894
0.8421052631578947,0.5,10,0.6946000000000001
0.894736842105263,0.0,10,0.837
0.894736842105263,0.02631578947368421,10,0.8141999999999999
0.894736842105263,0.05263157894736842,10,0.8139999999999998
0.894736842105263,0.07894736842105263,10,0.8117999999999999
0.894736842105263,0.10526315789473684,10,0.8229
0.894736842105263,0.13157894736842105,10,0.7991
0.894736842105263,0.15789473684210525,10,0.7752
0.894736842105263,0.18421052631578946,10,0.7625
0.894736842105263,0.21052631578947367,10,0.7382
0.894736842105263,0.23684210526315788,10,0.7636999999999999
0.894736842105263,0.2631578947368421,10,0.7282000000000001
0.894736842105263,0.2894736842105263,10,0.7207
0.894736842105263,0.3157894736842105,10,0.7045999999999999
0.894736842105263,0.3421052631578947,10,0.6955
0.894736842105263,0.3684210526315789,10,0.6812
0.894736842105263,0.39473684210526316,10,0.682
0.894736842105263,0.42105263157894735,10,0.7068
0.894736842105263,0.4473684210526315,10,0.6991
0.894736842105263,0.47368421052631576,10,0.6868000000000001
0.894736842105263,0.5,10,0.6774
0.9473684210526315,0.0,10,0.8387
0.9473684210526315,0.02631578947368421,10,0.8312000000000002
0.9473684210526315,0.05263157894736842,10,0.805
0.9473684210526315,0.07894736842105263,10,0.8196999999999999
0.9473684210526315,0.10526315789473684,10,0.7958000000000001
0.9473684210526315,0.13157894736842105,10,0.7993
0.9473684210526315,0.15789473684210525,10,0.7706
0.9473684210526315,0.18421052631578946,10,0.7603
0.9473684210526315,0.21052631578947367,10,0.7402
0.9473684210526315,0.23684210526315788,10,0.7192000000000001
0.9473684210526315,0.2631578947368421,10,0.7245
0.9473684210526315,0.2894736842105263,10,0.7209
0.9473684210526315,0.3157894736842105,10,0.7016
0.9473684210526315,0.3421052631578947,10,0.7182
0.9473684210526315,0.3684210526315789,10,0.7094999999999999
0.9473684210526315,0.39473684210526316,10,0.7066
0.9473684210526315,0.42105263157894735,10,0.6944000000000001
0.9473684210526315,0.4473684210526315,10,0.7318
0.9473684210526315,0.47368421052631576,10,0.7036
0.9473684210526315,0.5,10,0.708
1.0,0.0,10,0.7916
1.0,0.02631578947368421,10,0.8113999999999999
1.0,0.05263157894736842,10,0.7966
1.0,0.07894736842105263,10,0.8039
1.0,0.10526315789473684,10,0.7925000000000001
1.0,0.13157894736842105,10,0.7763
1.0,0.15789473684210525,10,0.7623
1.0,0.18421052631578946,10,0.7664000000000001
1.0,0.21052631578947367,10,0.7383
1.0,0.23684210526315788,10,0.7236
1.0,0.2631578947368421,10,0.6620999999999999
1.0,0.2894736842105263,10,0.7037000000000001
1.0,0.3157894736842105,10,0.7072999999999998
1.0,0.3421052631578947,10,0.6950999999999999
1.0,0.3684210526315789,10,0.7132
1.0,0.39473684210526316,10,0.7006
1.0,0.42105263157894735,10,0.7069
1.0,0.4473684210526315,10,0.6792
1.0,0.47368421052631576,10,0.7188
1.0,0.5,10,0.6983
