p,q,tau,mean_r_inf
0.4444444444444444,0.5,15,0.7792999999999999
0.5555555555555556,0.0,15,0.8294999999999998
0.5555555555555556,0.05555555555555555,15,0.8124
0.5555555555555556,0.1111111111111111,15,0.8090999999999999
0.5555555555555556,0.16666666666666666,15,0.8099999999999999
0.5555555555555556,0.2222222222222222,15,0.7787
0.5555555555555556,0.2777777777777778,15,0.7948000000000001
0.5555555555555556,0.3333333333333333,15,0.8045000000000002
0.5555555555555556,0.38888888888888884,15,0.7972
0.5555555555555556,0.4444444444444444,15,0.7913
0.5555555555555556,0.5,15,0.8044
0.6666666666666666,0.0,15,0.8328
0.6666666666666666,0.05555555555555555,15,0.8208
0.6666666666666666,0.1111111111111111,15,0.8021999999999998
0.6666666666666666,0.16666666666666666,15,0.7912999999999999
0.6666666666666666,0.2222222222222222,15,0.7795000000000001
0.6666666666666666,0.2777777777777778,15,0.7834999999999999
0.6666666666666666,0.3333333333333333,15,0.795
0.6666666666666666,0.38888888888888884,15,0.7982
0.6666666666666666,0.4444444444444444,15,0.8156000000000001
0.6666666666666666,0.5,15,0.8069000000000001
0.7777777777777777,0.0,15,0.8318000000000001
0.7777777777777777,0.05555555555555555,15,0.8093
0.7777777777777777,0.1111111111111111,15,0.8076999999999999
0.7777777777777777,0.16666666666666666,15,0.8013
0.7777777777777777,0.2222222222222222,15,0.7783
0.7777777777777777,0.2777777777777778,15,0.7996
0.7777777777777777,0.3333333333333333,15,0.779
0.7777777777777777,0.38888888888888884,15,0.7913
0.7777777777777777,0.4444444444444444,15,0.8063
0.7777777777777777,0.5,15,0.8059
0.8888888888888888,0.0,15,0.8439
0.8888888888888888,0.05555555555555555,15,0.8149
0.8888888888888888,0.1111111111111111,15,0.7843
0.8888888888888888,0.16666666666666666,15,0.8027
0.8888888888888888,0.2222222222222222,15,0.7926
0.8888888888888888,0.2777777777777778,15,0.8030999999999999
0.8888888888888888,0.3333333333333333,15,0.7791
0.8888888888888888,0.38888888888888884,15,0.7966000000000001
0.8888888888888888,0.4444444444444444,15,0.7918
0.8888888888888888,0.5,15,0.7715
1.0,0.0,15,0.8257
1.0,0.05555555555555555,15,0.8150999999999999
1.0,0.1111111111111111,15,0.7884
1.0,0.16666666666666666,15,0.792
1.0,0.2222222222222222,15,0.7958000000000001
1.0,0.2777777777777778,15,0.774
1.0,0.3333333333333333,15,0.7954000000000001
1.0,0.38888888888888884,15,0.7864
1.0,0.4444444444444444,15,0.7834000000000001
1.0,0.5,15,0.8062000000000001
