p,q,tau,k,beta,gamma,mean_r_inf
0.7777777777777777,0.5,5,3,0.4,0.2,0.401297
0.8888888888888888,0.0,5,3,0.4,0.2,0.893614
0.8888888888888888,0.05555555555555555,5,3,0.4,0.2,0.875482
0.8888888888888888,0.1111111111111111,5,3,0.4,0.2,0.8506610000000001
0.8888888888888888,0.16666666666666666,5,3,0.4,0.2,0.823701
0.8888888888888888,0.2222222222222222,5,3,0.4,0.2,0.786279
0.8888888888888888,0.2777777777777778,5,3,0.4,0.2,0.7291420000000001
0.8888888888888888,0.3333333333333333,5,3,0.4,0.2,0.6213540000000001
0.8888888888888888,0.38888888888888884,5,3,0.4,0.2,0.475331
0.8888888888888888,0.4444444444444444,5,3,0.4,0.2,0.40562699999999996
0.8888888888888888,0.5,5,3,0.4,0.2,0.39640499999999995
1.0,0.0,5,3,0.4,0.2,0.894826
1.0,0.05555555555555555,5,3,0.4,0.2,0.8785830000000001
1.0,0.1111111111111111,5,3,0.4,0.2,0.8572360000000001
1.0,0.16666666666666666,5,3,0.4,0.2,0.830858
1.0,0.2222222222222222,5,3,0.4,0.2,0.797351
1.0,0.2777777777777778,5,3,0.4,0.2,0.737673
1.0,0.3333333333333333,5,3,0.4,0.2,0.575833
1.0,0.38888888888888884,5,3,0.4,0.2,0.43655600000000006
1.0,0.4444444444444444,5,3,0.4,0.2,0.39508
1.0,0.5,5,3,0.4,0.2,0.398192
